,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
9071,Ninja,(2009),R,86 min,"Action, Thriller            ",5.5,,"13,595",,"A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja."
9072,"War, Inc.",(2008),R,107 min,"Action, Comedy, Thriller            ",5.5,37        ,"22,237",$0.58M,"A corporation hires a professional assassin to pose as its trade show representative who must organize the wedding of a Middle Eastern pop star, which will allow him the opportunity to kill a Middle Eastern politician."
9073,I.T.,(2016),Not Rated,95 min,"Crime, Drama, Mystery            ",5.5,27        ,"16,479",,A millionaire has his life turned upside down after firing his I.T. consultant.
9074,The Accidental Husband,(2008),PG-13,90 min,"Comedy, Romance            ",5.5,14        ,"24,936",,"When talk-radio host Emma Lloyd advises one of her listeners to break up with her boyfriend, the jilted ex sets about getting his revenge."
9075,Ratchet & Clank,(2016),PG,94 min,"Animation, Action, Adventure            ",5.5,29        ,"11,384",$8.55M,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe."
9076,City Heat,(1984),PG,97 min,"Action, Comedy, Crime            ",5.5,39        ,"10,332",$38.35M,"Slick Private Investigator Mike Murphy (Burt Reynolds) and tough Police Lieutenant Speer (Clint Eastwood), once partners, now bitter enemies, reluctantly team up to investigate a murder."
9077,A Castle for Christmas,(2021),TV-G,98 min,"Adventure, Comedy, Drama            ",5.5,53        ,"14,087",,"To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle - and faces off with the grumpy duke who owns it."
9078,In Dreams,(1999),R,100 min,"Drama, Fantasy, Thriller            ",5.5,,"13,334",$12.02M,"A suburban housewife learns that she has a dreamworld connection to a serial murderer, and must stop him from killing again."
9079,Red Dot,(2021),TV-MA,86 min,"Drama, Horror, Thriller            ",5.5,,"14,066",,"When Nadja becomes pregnant, she and David make an attempt to rekindle their relationship by traveling to the north of Sweden for a hiking trip, but soon their romantic trip turns into a nightmare."
9080,Terminal Velocity,(1994),PG-13,102 min,"Action, Mystery, Romance            ",5.5,,"14,243",$16.48M,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.
9081,Showtime,(2002),PG-13,95 min,"Action, Comedy, Crime            ",5.5,32        ,"64,117",$38.08M,"A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based television cop show, while tracking down the manufacturer and distributor of an illegally made semi-automatic firearm."
9082,Casa de mi Padre,(2012),R,84 min,"Comedy, Western            ",5.5,52        ,"21,325",$5.90M,"Scheming to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord."
9083,Head of State,(2003),PG-13,95 min,Comedy            ,5.5,44        ,"20,733",$37.79M,"When a presidential candidate dies unexpectedly in the middle of the campaign, Washington, D.C. alderman Mays Gilliam is unexpectedly picked as his replacement."
9084,The Out-of-Towners,(1999),PG-13,90 min,Comedy            ,5.5,33        ,"14,548",$28.54M,The remake of the 1970 Neil Simon comedy follows the adventures of married couple Henry and Nancy Clark as they are vexed by misfortune while in New York City for a job interview.
9085,The Shrine,(2010),Not Rated,85 min,Horror            ,5.5,,"13,964",,"Two female journalists and a photographer travel to Europe to investigate a series of mysterious disappearances, only to find themselves embroiled in a struggle against a kind of evil they never expected."
9086,Tales of Halloween,(2015),R,97 min,"Adventure, Comedy, Fantasy            ",5.5,64        ,"13,475",,"Ten stories are woven together by their shared theme of Halloween night in an American suburb, where ghouls, imps, aliens and axe murderers appear for one night only to terrorize unsuspecting residents."
9087,High School High,(1996),PG-13,86 min,"Comedy, Crime, Romance            ",5.5,33        ,"13,765",$20.95M,"Richard Clark has just left the well-known Wellington Academy to teach at Marion Barry High School. Now, he will try to inspire the D-average students into making good grades and try to woo a fellow teacher."
9088,Legionnaire,(1998),R,99 min,"Action, Adventure, Drama            ",5.5,,"24,813",,"Alain is a boxer in 1925 Marseille, France. When he doesn't take the dive paid to take by a mob boss, he has to split. He joins the Foreign Legion and is sent to Morocco. He makes 3 friends and they watch each other's backs."
9089,Good People,(2014),R,90 min,"Action, Crime, Thriller            ",5.5,42        ,"16,871",,"Discovering a stash of cash in their dead tenant's apartment, a couple in debt take the money and find themselves the target of a deadly adversary - the thief who stole it."
9090,Gabriel,(2007),R,114 min,"Action, Fantasy, Horror            ",5.5,,"14,108",,Gabriel the archangel fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.
9091,I Think I Love My Wife,(2007),R,90 min,"Comedy, Drama, Romance            ",5.5,49        ,"17,288",$12.55M,A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old friend.
9092,Rock the Kasbah,(2015),R,106 min,"Comedy, Music, War            ",5.5,29        ,"12,446",$2.98M,"A down-on-his-luck music manager discovers a teenage girl with an extraordinary voice while on a music tour in Afghanistan and takes her to Kabul to compete on the popular television show, Afghan Star."
9093,Play It to the Bone,(1999),R,124 min,"Comedy, Drama, Sport            ",5.5,32        ,"12,175",$8.43M,Two best friends and former middleweight contenders travel to Las Vegas to fight each other for the first time.
9094,Taxi 4,(2007),Not Rated,91 min,"Action, Comedy, Crime            ",5.5,,"29,598",,"Daniel, the driver of a very special taxi in Marseille, gets a famous soccer player to the stadium in time and later helps his clumsy police friend Émilien catch the dangerous Belgian after he escaped on Émilien's guard."
9095,My Little Eye,(2002),R,95 min,"Horror, Mystery, Thriller            ",5.5,,"12,359",,"Five people are offered one million dollars to spend six months together in an isolated mansion, with cameras watching their every move."
9096,The Great White Hype,(1996),R,91 min,"Comedy, Sport            ",5.5,,"10,450",$7.87M,"The boxing champ's promoter thinks, change is needed. He finds the one man who's beaten his black champ (at 17), a white man now in a rock band. Like Rocky, he trains heavily whereas the champ slacks."
9097,I'll Be Home for Christmas,(1998),PG,86 min,"Comedy, Family            ",5.5,,"11,228",$12.21M,"A college student faces an impossible journey when he is left stranded in the desert, thousands of miles from home, with no money and only a few days left until Christmas."
9098,The Abandoned,(2006),R,99 min,"Horror, Mystery, Thriller            ",5.5,42        ,"13,123",$1.26M,An adopted woman returns to her home country and the family home that she never knew and must face the mystery that lies there.
9099,Age of Heroes,(2011),Not Rated,90 min,"Action, Adventure, Drama            ",5.5,,"10,016",,"The true story of the formation of Ian Fleming's 30 Commando unit, a precursor for the elite forces in the U.K."
9100,American Dreamz,(2006),PG-13,107 min,"Comedy, Music            ",5.5,45        ,"24,993",$7.19M,"The new season of ""American Dreamz,"" the wildly popular television singing contest, has captured the country's attention, as the competition looks to be between a young Midwestern gal (Moore) and a showtunes-loving young man from Orange County (Golzari). Recently awakened President Staton (Quaid) even wants in on the craze, as he signs up for the potential explosive season finale."
9101,Alex & Emma,(2003),PG-13,96 min,"Comedy, Romance            ",5.5,32        ,"13,683",$14.21M,A writer must turn out a novel in thirty days or face the wrath of loan sharks.
9102,Naomi and Ely's No Kiss List,(2015),Not Rated,89 min,"Comedy, Drama, Romance            ",5.5,,"10,440",,"Naomi and Ely have loved each other their whole lives, even though Ely isn't exactly into girls. The institution of a ""No Kiss List"" has prevented the two from rifts in the past, but bonds are tested when they both fall for the same guy."
9103,Simmba,(2018),Not Rated,158 min,"Action, Crime, Drama            ",5.5,,"21,341",$5.08M,"Simmba, a Corrupt Officer, enjoys all the perks of being an immoral and unethical police officer until a life-changing event forces him to choose the righteous path."
9104,The Deaths of Ian Stone,(2007),R,87 min,"Horror, Thriller            ",5.5,,"13,516",,"An all-American guy is murdered each day by horrifying pursuers, only to wake up in slightly different lives to experience the terror of being murdered again."
9105,Gunjan Saxena: The Kargil Girl,(2020),TV-14,112 min,"Action, Biography, Drama            ",5.5,,"35,140",,Inspired by the life of a fearless young officer who made history by becoming the first Indian female Air Force officer to fly in a combat zone during the 1999 Kargil War
9106,Housefull,(2010),Not Rated,144 min,"Comedy, Drama, Romance            ",5.5,,"14,967",$1.17M,"Believing himself to be jinxed, a man attempts to find true love, but instead gets caught in a web of lies."
9107,Karakomik Filmler: Kacamak,(2019),,60 min,"Adventure, Comedy, Fantasy            ",5.5,,"10,002",,Karakomik Films consists of two different films called Kaçamak and 2 Arada. The adventures of the four friends who are on vacation together in Kaçamak are the subject of the story.
9108,"67th Street, New York, NY",(2011),,105 min,"Crime, Thriller            ",5.5,,"34,892",,"A rookie detective Dylan Williams, hunt a serial killer who has a very twisted modus operandi."
9109,65,(2023),PG-13,93 min,"Action, Adventure, Drama            ",5.4,40        ,"42,237",,An astronaut crash lands on a mysterious planet only to discover he's not alone.
9110,Jennifer's Body,(2009),R,102 min,"Comedy, Horror            ",5.4,47        ,"140,987",$16.20M,A newly-possessed high-school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?
9111,Deep Water,(I) (2022),R,115 min,"Drama, Mystery, Thriller            ",5.4,53        ,"50,466",,A well-to-do husband who allows his wife to have affairs in order to avoid a divorce becomes a prime suspect in the disappearance of her lovers.
9112,Shotgun Wedding,(2022),R,101 min,"Action, Comedy, Romance            ",5.4,46        ,"30,699",,Darcy and Tom gather their families for the ultimate destination wedding but when the entire wedding party is taken hostage the bride and groom must save their loved ones--if they don't kill each other first.
9113,House of Wax,(2005),R,113 min,"Horror, Thriller            ",5.4,41        ,"128,737",$32.06M,A group of teens are unwittingly stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.
9114,Wonder Woman 1984,(2020),PG-13,151 min,"Action, Adventure, Fantasy            ",5.4,60        ,"277,866",$46.37M,"Diana must contend with a work colleague, and with a businessman whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing."
