,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
841,Ordinary People,1980,R,124,Drama            ,7.7,86        ,54220,54.80,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father and the guilt-ridden younger son."
842,Paprika,2006,R,90,"Animation, Drama, Fantasy            ",7.7,81        ,87259,0.88,"When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it."
843,Badlands,1973,PG,94,"Action, Crime, Drama            ",7.7,93        ,75086,,"An impressionable teenage girl from a dead-end town, and her older greaser boyfriend, embark on a killing spree in the South Dakota Badlands."
844,Roma,2018,R,135,Drama            ,7.7,96        ,163220,,A year in the life of a middle-class family's maid in Mexico City in the early 1970s.
845,The Great Beauty,2013,Not Rated,141,Drama            ,7.7,86        ,93701,2.85,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty."
846,Goldfinger,1964,PG,110,"Action, Adventure, Thriller            ",7.7,87        ,195113,51.08,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve."
847,The French Connection,1971,R,104,"Action, Crime, Drama            ",7.7,94        ,127199,15.63,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal."
848,This Is England,2006,Not Rated,101,"Crime, Drama            ",7.7,86        ,124791,0.33,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit."
849,The Last Emperor,1987,PG-13,163,"Biography, Drama, History            ",7.7,76        ,106915,43.98,"Dramatization of China's last emperor, Puyi."
850,Lucky Number Slevin,2006,R,110,"Crime, Drama, Thriller            ",7.7,53        ,318503,22.49,"A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses. Under constant surveillance by Detective Brikowski and assassin Goodkat, he must get them before they get him."
851,Flipped,2010,PG,90,"Comedy, Drama, Romance            ",7.7,45        ,93251,1.75,Two eighth-graders start to have feelings for each other despite being total opposites.
852,Ray,2004,PG-13,152,"Biography, Drama, Music            ",7.7,73        ,151610,75.33,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s."
853,Kung Fu Hustle,2004,R,99,"Action, Comedy, Fantasy            ",7.7,78        ,143913,17.11,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf."
854,Billy Elliot,2000,R,110,"Drama, Music            ",7.7,74        ,138170,22.00,A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.
855,Finding Neverland,2004,PG,106,"Biography, Drama, Family            ",7.7,67        ,208733,51.68,The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.
856,Malcolm X,1992,PG-13,202,"Biography, Drama, History            ",7.7,73        ,97823,48.17,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam."
857,The Wind Rises,2013,PG-13,126,"Animation, Biography, Drama            ",7.7,83        ,89993,5.21,"A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II."
858,Miller's Crossing,1990,R,115,"Crime, Drama, Thriller            ",7.7,66        ,137982,5.08,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties."
859,The Verdict,1982,R,129,Drama            ,7.7,77        ,42758,54.00,"An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling."
860,Happiness,1998,NC-17,134,"Comedy, Drama            ",7.7,81        ,71952,2.81,"The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts which society as a whole might find disturbing in a desperate search for human connection."
861,Kubo and the Two Strings,2016,PG,101,"Animation, Action, Adventure            ",7.7,84        ,133204,48.02,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.
862,Run Lola Run,1998,R,80,"Action, Crime, Thriller            ",7.7,77        ,202083,7.27,"After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks."
863,Fantasia,1940,G,124,"Animation, Family, Fantasy            ",7.7,96        ,99451,76.41,"A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred."
864,The Longest Day,1962,G,178,"Action, Drama, History            ",7.7,75        ,57301,39.10,"The events of D-Day, told on a grand scale from both the Allied and German points of view."
865,The Vanishing,1988,Not Rated,107,"Mystery, Thriller            ",7.7,,40770,,"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor."
866,Belle de Jour,1967,R,100,"Drama, Romance            ",7.7,,46435,0.03,A frigid young housewife decides to spend her midweek afternoons as a prostitute.
867,Me and Earl and the Dying Girl,2015,PG-13,105,"Comedy, Drama, Romance            ",7.7,74        ,134412,6.74,"High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer."
868,Black Book,2006,R,145,"Drama, Thriller, War            ",7.7,71        ,78291,4.40,"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance."
869,The Dirty Dozen,1967,Approved,150,"Action, Adventure, War            ",7.7,73        ,75872,45.30,"During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers."
870,Porco Rosso,1992,PG,94,"Animation, Adventure, Comedy            ",7.7,83        ,93734,,"In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig."
871,Beasts of No Nation,2015,TV-MA,137,"Drama, War            ",7.7,79        ,83775,0.08,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country."
872,Short Cuts,1993,R,188,"Comedy, Drama            ",7.7,81        ,46020,6.11,The day-to-day lives of several suburban Los Angeles residents.
873,Waking Life,2001,R,99,"Animation, Drama, Fantasy            ",7.7,83        ,65469,2.89,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.
874,The Quiet Man,1952,Passed,129,"Comedy, Drama, Romance            ",7.7,85        ,40334,10.55,"A retired American boxer returns to the village of his birth in 1920s Ireland, where he falls for a spirited redhead whose brother is contemptuous of their union."
875,Open Your Eyes,1997,R,119,"Drama, Mystery, Sci-Fi            ",7.7,,71003,0.37,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured."
876,Fantastic Planet,1973,PG,72,"Animation, Sci-Fi            ",7.7,73        ,33620,0.19,"On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders."
877,The Man from Nowhere,2010,R,119,"Action, Crime, Drama            ",7.7,,71765,0.01,A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.
878,The African Queen,1951,PG,105,"Adventure, Drama, Romance            ",7.7,91        ,80989,0.54,"In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship."
879,Nebraska,2013,R,115,Drama            ,7.7,86        ,120124,17.65,"An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize."
880,Good Bye Lenin!,2003,R,121,"Comedy, Drama, Romance            ",7.7,68        ,148976,4.06,"In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared."
881,Evil,2003,Not Rated,113,Drama            ,7.7,61        ,39996,0.02,"A teenage boy expelled from school for fighting arrives at a boarding school where the systematic bullying of younger students is encouraged as a means to maintain discipline, and decides to fight back."
882,Key Largo,1948,Not Rated,100,"Action, Crime, Drama            ",7.7,,42343,,"A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other."
883,Breathless,1960,Not Rated,90,"Crime, Drama            ",7.7,,84428,0.34,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy."
884,Invasion of the Body Snatchers,1956,Approved,80,"Drama, Horror, Sci-Fi            ",7.7,92        ,52020,,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.
885,Zulu,1964,Not Rated,138,"Drama, History, War            ",7.7,77        ,40746,,Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.
886,Love and Death,1975,PG,85,"Comedy, War            ",7.7,89        ,39542,,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon."
887,Perfect Strangers,2016,,96,"Comedy, Drama            ",7.7,,67831,,"Seven long-time friends meet for dinner. They decide to share their text messages, emails and phone calls. Secrets are unveiled. Harmony trembles."
888,When Marnie Was There,2014,PG,103,"Animation, Drama, Family            ",7.7,72        ,43298,0.77,"Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie."
889,The Double Life of Véronique,1991,R,98,"Drama, Fantasy, Music            ",7.7,86        ,50567,2.00,"Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected."
890,The Little Prince,2015,PG,108,"Animation, Adventure, Drama            ",7.7,70        ,64026,1.34,"A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince."
891,Happy Together,1997,Not Rated,96,"Drama, Romance            ",7.7,70        ,31436,0.19,A couple take a trip to Argentina but both men find their lives drifting apart in opposite directions.
892,Down by Law,1986,R,107,"Comedy, Crime, Drama            ",7.7,75        ,53103,1.44,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state."
893,Hard Boiled,1992,R,128,"Action, Crime, Thriller            ",7.7,,51993,,A tough-as-nails cop teams up with an undercover agent to shut down a sinister mobster and his crew.
894,Night on Earth,1991,R,129,"Comedy, Drama            ",7.7,68        ,62565,2.02,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.
895,The Motorcycle Diaries,2004,R,126,"Adventure, Biography, Drama            ",7.7,75        ,102828,16.78,The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling.
896,Cape Fear,1962,Passed,106,"Drama, Thriller            ",7.7,76        ,30296,,A lawyer's family is stalked by a man he once helped put in jail.
897,Scarface,1932,PG,93,"Action, Crime, Drama            ",7.7,90        ,29020,,"An ambitious and nearly insane violent gangster climbs the ladder of success in the mob, but his weaknesses prove to be his downfall."
898,A Man for All Seasons,1966,G,120,"Biography, Drama, History            ",7.7,72        ,35789,28.35,"The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry."
899,Wait Until Dark,1967,Not Rated,108,Thriller            ,7.7,81        ,31959,17.55,A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.
900,Black Narcissus,1947,Not Rated,101,Drama            ,7.7,86        ,26045,,"A group of nuns struggle to establish a convent in the Himalayas, while isolation, extreme weather, altitude, and culture clashes all conspire to drive the well-intentioned missionaries mad."
901,Hedwig and the Angry Inch,2001,R,95,"Comedy, Drama, Music            ",7.7,85        ,36410,3.03,A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.
902,The Broken Circle Breakdown,2012,Not Rated,111,"Drama, Music, Romance            ",7.7,70        ,41957,0.18,"Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial."
903,The Salesman,2016,PG-13,124,"Drama, Thriller            ",7.7,85        ,62266,2.40,"While Ranaa and Emad, a married couple, are participating in a production of ""Death of a Salesman,"" she is assaulted in their new home, which leaves him determined to find the perpetrator over his wife's traumatized objections."
904,The Triplets of Belleville,2003,PG-13,80,"Animation, Adventure, Comedy            ",7.7,91        ,55636,7.00,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him."
905,The Caine Mutiny,1954,Not Rated,124,"Drama, War            ",7.7,63        ,28625,21.75,"When a U.S. Naval captain shows signs of mental instability that jeopardizes the ship, the first officer relieves him of command and faces court martial for mutiny."
906,The Girl Who Leapt Through Time,2006,TV-PG,98,"Animation, Adventure, Comedy            ",7.7,66        ,68205,,"A high-school girl named Makoto acquires the power to travel back in time, and decides to use it for her own personal benefits. Little does she know that she is affecting the lives of others just as much as she is her own."
907,Frost/Nixon,2008,R,122,"Biography, Drama, History            ",7.7,80        ,110044,18.59,A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.
908,Dreams,1990,PG,119,"Drama, Fantasy            ",7.7,,27509,1.96,A collection of tales based upon eight of director Akira Kurosawa's recurring dreams.
909,The Experiment,2001,R,120,"Drama, Thriller            ",7.7,60        ,94886,0.14,"For two weeks, 20 male participants are hired to play prisoners and guards in a prison. The ""prisoners"" have to follow seemingly mild rules, and the ""guards"" are told to retain order without using physical violence."
910,Adam's Apples,2005,R,94,"Comedy, Crime, Drama            ",7.7,51        ,52303,0.00,A neo-Nazi sentenced to community service at a church clashes with the blindly devoted minister.
911,Confessions,2010,Not Rated,106,"Drama, Thriller            ",7.7,,40441,,A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.
912,The Breadwinner,2017,PG-13,94,"Animation, Drama, Family            ",7.7,78        ,26785,0.31,"In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family."
913,Taste of Cherry,1997,Not Rated,95,Drama            ,7.7,80        ,33097,0.31,An Iranian man drives his car in search of someone who will quietly bury him under a cherry tree after he commits suicide.
914,The Magdalene Sisters,2002,R,114,Drama            ,7.7,83        ,27766,4.89,Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.
915,In America,2002,PG-13,105,Drama            ,7.7,76        ,43671,15.54,A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.
916,Joint Security Area,2000,Not Rated,110,"Action, Drama, Thriller            ",7.7,58        ,32058,,"After a shooting incident at the North/South Korean border/DMZ leaves 2 North Korean soldiers dead, a neutral Swiss/Swedish team investigates, what actually happened."
917,After the Wedding,2006,R,120,Drama            ,7.7,78        ,35666,0.41,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret."
918,Fireworks,1997,,103,"Crime, Drama, Romance            ",7.7,,31647,0.23,"Nishi leaves the police in the face of harrowing personal and professional difficulties. Spiraling into depression, he makes questionable decisions."
919,Jules and Jim,1962,Not Rated,105,"Drama, Romance            ",7.7,97        ,42911,,Decades of a love triangle concerning two friends and an impulsive woman.
920,The Purple Rose of Cairo,1985,PG,82,"Comedy, Fantasy, Romance            ",7.7,75        ,52951,10.63,"In 1935 New Jersey, a movie character walks off the screen and into the real world."
921,The Past,2013,PG-13,130,"Drama, Mystery            ",7.7,85        ,49787,1.33,"An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wife's request for a divorce."
922,The Muppet Christmas Carol,1992,G,85,"Comedy, Drama, Family            ",7.7,64        ,64025,27.28,The Muppets present their own touching rendition of Charles Dickens' classic tale.
923,Zelig,1983,PG,79,Comedy            ,7.7,,42969,11.80,"""Documentary"" about a man who can look and act like whoever he's around, and meets various famous people."
924,The Edge of Heaven,2007,Not Rated,122,Drama            ,7.7,85        ,32722,0.74,A Turkish man travels to Istanbul to find the daughter of his father's former girlfriend.
925,Harry Potter and the Sorcerer's Stone,2001,PG,152,"Adventure, Family, Fantasy            ",7.6,65        ,806429,317.58,"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world."
926,Once Upon a Time in Hollywood,2019,R,161,"Comedy, Drama            ",7.6,83        ,773941,142.50,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.
927,American Psycho,2000,R,102,"Crime, Drama, Horror            ",7.6,64        ,652045,15.07,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
928,Guardians of the Galaxy Vol. 2,2017,PG-13,136,"Action, Adventure, Comedy            ",7.6,67        ,702224,389.81,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego."
929,Moneyball,2011,PG-13,133,"Biography, Drama, Sport            ",7.6,87        ,437412,75.61,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.
930,Moana,2016,PG,107,"Animation, Adventure, Comedy            ",7.6,81        ,349642,248.76,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right."
931,Inside Man,2006,R,129,"Crime, Drama, Mystery            ",7.6,76        ,382545,88.51,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation."
932,Office Space,1999,R,89,Comedy            ,7.6,68        ,274720,10.82,Three company workers who hate their jobs decide to rebel against their greedy boss.
933,Deadpool 2,2018,R,119,"Action, Adventure, Comedy            ",7.6,66        ,602060,324.59,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable."
934,Superbad,2007,R,113,Comedy            ,7.6,76        ,597900,121.46,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.
935,The Fifth Element,1997,PG-13,126,"Action, Adventure, Sci-Fi            ",7.6,52        ,484603,63.54,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay."
936,Sicario,2015,R,121,"Action, Crime, Drama            ",7.6,82        ,444375,46.89,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.
937,My Cousin Vinny,1992,R,120,"Comedy, Crime            ",7.6,68        ,131240,52.93,"Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience."
938,300,2006,R,117,"Action, Drama            ",7.6,52        ,834632,210.61,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.
939,Star Wars: Episode III - Revenge of the Sith,2005,PG-13,140,"Action, Adventure, Fantasy            ",7.6,68        ,808976,380.26,"Three years into the Clone Wars, Obi-Wan pursues a new threat, while Anakin is lured by Chancellor Palpatine into a sinister plot to rule the galaxy."
940,Saw,2004,R,103,"Horror, Mystery, Thriller            ",7.6,46        ,433806,56.00,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer."
941,The Birds,1963,PG-13,119,"Drama, Horror, Mystery            ",7.6,90        ,195315,11.40,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.
942,The Fly,1986,R,96,"Drama, Horror, Sci-Fi            ",7.6,79        ,190204,40.46,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.
943,Watchmen,2009,R,162,"Action, Drama, Mystery            ",7.6,56        ,561701,107.51,"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it."
944,Kick-Ass,2010,R,117,"Action, Comedy, Crime            ",7.6,66        ,573981,48.07,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so."
945,Stardust,2007,PG-13,127,"Adventure, Family, Fantasy            ",7.6,66        ,277055,38.63,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm."
946,The Blind Side,2009,PG-13,129,"Biography, Drama, Sport            ",7.6,53        ,343003,255.96,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family."
947,Kung Fu Panda,2008,PG,92,"Animation, Action, Adventure            ",7.6,74        ,486687,215.43,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way."
948,Lethal Weapon,1987,R,109,"Action, Crime, Thriller            ",7.6,68        ,265655,65.21,Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.
